(29,15)    60198    2040i	      70+       8i,	      70,       8i
(29,16)    56936     920i	     304+     320i,	     304,     320i
(29,17)    61018  261937i	     410    -367i,	     410,  261777i
(29,18)    60800     938i	    1192+     418i,	    1192,     418i
(29,19)    59034    1720i	    -238+     304i,	  261906,     304i
(29,20)    59787    2444i	    -101+     652i,	  262043,     652i
(29,21)    56193    2047i	    -271+     191i,	  261873,     191i
(29,22)    58895     824i	     407    -288i,	     407,  261856i
(29,23)    57654    5108i	    -522    -156i,	  261622,  261988i
(29,24)    56138    3014i	    -270+     494i,	  261874,     494i
(29,25)    57169    2561i	    -367+     289i,	  261777,     289i
(29,26)    58059    1950i	    -333+      54i,	  261811,      54i
(29,27)    58495    3125i	     239    -267i,	     239,  261877i
(29,28)    57430  260816i	    1246    -824i,	    1246,  261320i
(29,29)    81505       0i	   23697+       0i,	   23697,       0i
(29,30)    60371    1330i	    1947+     522i,	    1947,     522i
(29,31)    56938    1024i	    -534    -288i,	  261610,  261856i
(30,0)    56578  261902i	    -238    -642i,	  261906,  261502i
(30,1)    58546  260745i	    -662   -1199i,	  261482,  260945i
(30,2)    57391    1622i	    -385    -362i,	  261759,  261782i
(30,3)    59816     224i	    1064+     784i,	    1064,     784i
(30,4)    56850    2992i	    -446+     528i,	  261698,     528i
(30,5)    58927     347i	     175   -1477i,	     175,  260667i
(30,6)    59372     401i	     588    -367i,	     588,  261777i
(30,7)    57857     791i	     817+      87i,	     817,      87i
(30,8)    56293  261931i	     -11     -53i,	  262133,  262091i
(30,9)    59804  261846i	     684    -234i,	     684,  261910i
(30,10)    58570    2051i	    -334+    1179i,	  261810,    1179i
(30,11)    57250    1090i	    -862    -158i,	  261282,  261986i
(30,12)    58625    1197i	     337    -851i,	     337,  261293i
(30,13)    60923     640i	     483+     536i,	     483,     536i
(30,14)    60278  260504i	      54    -296i,	      54,  261848i
(30,15)    61570    1499i	     826+     275i,	     826,     275i
(30,16)    56804     584i	    -444+     792i,	  261700,     792i
(30,17)    59076  260991i	   -2148    -505i,	  259996,  261639i
(30,18)    60657  261645i	     433    -211i,	     433,  261933i
(30,19)    60096     240i	     208    -368i,	     208,  261776i
(30,20)    61262     350i	     758    -634i,	     758,  261510i
(30,21)    56493    1257i	    -587+     209i,	  261557,     209i
(30,22)    59090     712i	     -14+     408i,	  262130,     408i
(30,23)    59019    4335i	     227    -121i,	     227,  262023i
(30,24)    56706     723i	    -318    -989i,	  261826,  261155i
(30,25)    58816    1501i	     664+      37i,	     664,      37i
(30,26)    58755     236i	    -253    -852i,	  261891,  261292i
(30,27)    58556    1816i	    -316    -768i,	  261828,  261376i
(30,28)    56851  261412i	      51+     580i,	      51,     580i
(30,29)    60371  260814i	    1947    -522i,	    1947,  261622i
(30,30)    81672       0i	   22632+       0i,	   22632,       0i
(30,31)    58301  261175i	     213   -1473i,	     213,  260671i
(31,0)    56337  260732i	     473   -1308i,	     473,  260836i
(31,1)    59039  261943i	     783+     503i,	     783,     503i
(31,2)    57887    2016i	    1063+     536i,	    1063,     536i
(31,3)    57968  261469i	     168+     389i,	     168,     389i
(31,4)    56433    1523i	      89    -437i,	      89,  261707i
(31,5)    58043     877i	     243    -443i,	     243,  261701i
(31,6)    57173  260756i	    -659   -1652i,	  261485,  260492i
(31,7)    54525     586i	   -1563+     386i,	  260581,     386i
(31,8)    56527  261179i	    1175    -301i,	    1175,  261843i
(31,9)    58151  260566i	     -17   -1010i,	  262127,  261134i
(31,10)    57760     167i	    -192    -201i,	  261952,  261943i
(31,11)    57148     240i	     -12    -504i,	  262132,  261640i
(31,12)    57528    1133i	     192    -411i,	     192,  261733i
(31,13)    60142  261619i	     654    -125i,	     654,  262019i
(31,14)    59839  261303i	     567+    1007i,	     567,    1007i
(31,15)    58372    1298i	   -1420+     578i,	  260724,     578i
(31,16)    55431  262129i	    -865+     697i,	  261279,     697i
(31,17)    59619  260830i	    -653    -162i,	  261491,  261982i
(31,18)    59152      94i	    -120+     886i,	  262024,     886i
(31,19)    59701  261568i	     765    -680i,	     765,  261464i
(31,20)    60764     162i	    1212    -318i,	    1212,  261826i
(31,21)    57576     854i	    1448+     310i,	    1448,     310i
(31,22)    58511     230i	     359+     430i,	     359,     430i
(31,23)    57851    4160i	      11+     208i,	      11,     208i
(31,24)    57042    1747i	     970+     539i,	     970,     539i
(31,25)    57403     701i	     203    -259i,	     203,  261885i
(31,26)    56725  261919i	   -1331    -809i,	  260813,  261335i
(31,27)    57529    2046i	    -391     -34i,	  261753,  262110i
(31,28)    56292  258955i	     444   -1373i,	     444,  260771i
(31,29)    56938  261120i	    -534+     288i,	  261610,     288i
(31,30)    58301     969i	     213+    1473i,	     213,    1473i
(31,31)    81567       0i	   24431+       0i,	   24431,       0i
